customer_id,first_name,last_name,email,active,address,district,postal_code,city,country,total_rentals,total_payments,first_rental,last_rental,avg_rental_duration
291,toni,holt,toni.holt@sakilacustomer.org,1,"1936 cumaná avenue",virginia,61195,roanoke,"united states",23,95.77,"2005-05-25 07:23:25","2005-08-23 08:54:26",5.6522
292,misty,lambert,misty.lambert@sakilacustomer.org,1,"1192 tongliao street",sharja,19065,sharja,"united arab emirates",27,118.73,"2005-05-27 01:00:04","2005-08-22 12:38:20",5.5185
293,mae,fletcher,mae.fletcher@sakilacustomer.org,1,"44 najafabad way",baskimaa,61391,"donostia-san sebastián",spain,31,158.69,"2005-05-27 18:42:57","2005-08-23 09:18:52",5.5484
294,shelly,watts,shelly.watts@sakilacustomer.org,1,"32 pudukkottai lane",ohio,38834,dayton,"united states",26,113.74,"2005-05-28 13:59:54","2005-08-23 15:34:46",5.3077
295,daisy,bates,daisy.bates@sakilacustomer.org,1,"661 chisinau lane",pietari,8856,kolpino,"russian federation",37,161.63,"2005-05-27 08:08:18","2005-08-21 14:51:52",6.0270
296,ramona,hale,ramona.hale@sakilacustomer.org,1,"951 stara zagora manor",punjab,98573,patiala,india,29,126.71,"2005-05-26 02:02:05","2005-08-23 16:19:02",4.6207
297,sherri,rhodes,sherri.rhodes@sakilacustomer.org,1,"922 vila velha loop",maharashtra,4085,ahmadnagar,india,33,128.67,"2005-05-25 23:45:52","2005-08-23 10:43:00",4.9697
298,erika,pena,erika.pena@sakilacustomer.org,1,"898 jining lane",pohjois-pohjanmaa,40070,oulu,finland,26,101.74,"2005-05-27 10:12:20","2005-08-23 08:13:26",4.6538
299,james,gannon,james.gannon@sakilacustomer.org,1,"1635 kuwana boulevard",hiroshima,52137,hiroshima,japan,30,131.70,"2005-05-27 02:27:10","2005-08-22 04:26:34",4.9667
300,john,farnsworth,john.farnsworth@sakilacustomer.org,1,"41 el alto parkway",maharashtra,56883,parbhani,india,30,132.70,"2005-05-27 19:52:29","2005-08-23 14:43:46",5.1333
301,robert,baughman,robert.baughman@sakilacustomer.org,1,"1883 maikop lane",kaliningrad,68469,kaliningrad,"russian federation",21,92.79,"2005-05-25 03:41:50","2005-08-22 18:39:11",4.1429
302,michael,silverman,michael.silverman@sakilacustomer.org,1,"1908 gaziantep place",liaoning,58979,tiefa,china,29,127.71,"2005-05-25 04:47:44","2005-08-23 20:22:17",5.2069
303,william,satterfield,william.satterfield@sakilacustomer.org,1,"687 alessandria parkway",sanaa,57587,sanaa,yemen,26,100.74,"2005-05-26 16:07:38","2005-08-23 02:55:42",4.8077
304,david,royal,david.royal@sakilacustomer.org,1,"827 yuncheng drive",callao,79047,callao,peru,26,115.74,"2005-05-25 21:58:58","2005-08-22 06:05:38",5.6923
305,richard,mccrary,richard.mccrary@sakilacustomer.org,1,"913 coacalco de berriozábal loop",texas,42141,arlington,"united states",25,109.75,"2005-05-25 10:10:14","2005-08-23 06:59:07",4.8800
306,charles,kowalski,charles.kowalski@sakilacustomer.org,1,"715 são bernardo do campo lane",kedah,84804,"sungai petani",malaysia,32,138.68,"2005-05-27 08:49:21","2005-08-23 16:19:14",5.1250
307,joseph,joy,joseph.joy@sakilacustomer.org,1,"1354 siegen street","rio de janeiro",80184,"angra dos reis",brazil,30,134.70,"2005-05-27 14:45:37","2005-08-23 03:03:53",5.3667
308,thomas,grigsby,thomas.grigsby@sakilacustomer.org,1,"1191 sungai petani boulevard",missouri,9668,"kansas city","united states",25,105.75,"2005-05-28 12:27:50","2005-08-23 15:03:13",4.7600
309,christopher,greco,christopher.greco@sakilacustomer.org,1,"1224 huejutla de reyes boulevard",lombardia,70923,brescia,italy,31,147.69,"2005-05-26 09:27:09","2005-08-22 23:58:09",5.0645
310,daniel,cabral,daniel.cabral@sakilacustomer.org,1,"543 bergamo avenue","minas gerais",59686,ibirité,brazil,20,97.80,"2005-05-25 17:46:33","2005-08-22 06:53:21",5.0000
311,paul,trout,paul.trout@sakilacustomer.org,1,"746 joliet lane",kursk,94878,kursk,"russian federation",23,120.77,"2005-05-26 16:48:51","2005-08-23 21:34:33",5.7391
312,mark,rinehart,mark.rinehart@sakilacustomer.org,1,"780 kimberley way",tabuk,17032,tabuk,"saudi arabia",26,104.74,"2005-05-26 11:19:20","2005-08-23 16:44:31",4.9615
313,donald,mahon,donald.mahon@sakilacustomer.org,1,"1774 yaoundé place",hubei,91400,ezhou,china,23,89.77,"2005-05-28 22:03:25","2005-08-23 05:24:29",5.1739
314,george,linton,george.linton@sakilacustomer.org,1,"1957 yantai lane","são paulo",59255,sorocaba,brazil,33,131.67,"2005-05-25 12:12:07","2005-08-23 21:37:59",4.6970
315,kenneth,gooden,kenneth.gooden@sakilacustomer.org,0,"1542 lubumbashi boulevard","tel aviv",62472,"bat yam",israel,16,81.84,"2005-05-28 06:20:55","2005-08-23 02:45:21",6.4375
316,steven,curley,steven.curley@sakilacustomer.org,1,"651 pathankot loop",maharashtra,59811,miraj,india,29,132.71,"2005-05-25 00:43:11","2005-08-23 15:34:49",5.2759
317,edward,baugh,edward.baugh@sakilacustomer.org,1,"1359 zhoushan parkway",streymoyar,29763,tórshavn,"faroe islands",27,113.73,"2005-05-25 18:28:09","2005-08-22 19:09:52",5.3704
318,brian,wyman,brian.wyman@sakilacustomer.org,1,"1769 iwaki lane",kujawsko-pomorskie,25787,bydgoszcz,poland,12,52.88,"2005-05-26 10:18:27","2005-08-21 06:34:05",4.8333
319,ronald,weiner,ronald.weiner@sakilacustomer.org,1,"1145 vilnius manor",mxico,73170,"san felipe del progreso",mexico,30,132.70,"2005-05-25 00:39:22","2005-08-22 23:07:57",5.4333
320,anthony,schwab,anthony.schwab@sakilacustomer.org,1,"1892 nabereznyje tšelny lane",tutuila,28396,tafuna,"american samoa",20,71.80,"2005-06-15 06:21:30","2005-08-22 19:44:53",3.8500
321,kevin,schuler,kevin.schuler@sakilacustomer.org,1,"470 boksburg street",central,97960,birgunj,nepal,22,116.78,"2005-05-26 07:12:21","2005-08-23 16:56:14",6.3636
322,jason,morrissey,jason.morrissey@sakilacustomer.org,1,"1427 a coruña (la coruña) place","buenos aires",85799,"bahía blanca",argentina,28,128.72,"2005-05-26 02:49:11","2005-08-23 10:23:48",5.0357
323,matthew,mahan,matthew.mahan@sakilacustomer.org,1,"479 san felipe del progreso avenue",morelos,54949,cuautla,mexico,31,114.69,"2005-05-25 08:53:14","2005-08-23 11:30:32",4.9677
324,gary,coy,gary.coy@sakilacustomer.org,1,"867 benin city avenue",henan,78543,yuzhou,china,24,100.76,"2005-05-28 09:10:49","2005-08-22 18:27:33",4.6250
325,timothy,bunn,timothy.bunn@sakilacustomer.org,1,"981 kumbakonam place","distrito federal",87611,brasília,brazil,22,91.78,"2005-05-25 21:42:46","2005-08-22 08:27:27",4.4091
326,jose,andrew,jose.andrew@sakilacustomer.org,1,"1016 iwakuni street","st george",49833,kingstown,"saint vincent and the grenadines",25,96.75,"2005-05-30 05:38:24","2005-08-19 01:38:18",4.6400
327,larry,thrasher,larry.thrasher@sakilacustomer.org,1,"663 bahía blanca parkway",adana,33463,adana,turkey,25,109.75,"2005-05-28 20:12:20","2005-08-23 19:51:30",5.7600
328,jeffrey,spear,jeffrey.spear@sakilacustomer.org,1,"1860 taguig loop","west java",59550,ciparay,indonesia,23,90.77,"2005-05-30 03:09:11","2005-08-23 16:17:09",4.9130
329,frank,waggoner,frank.waggoner@sakilacustomer.org,1,"1816 bydgoszcz loop",dhaka,64308,jamalpur,bangladesh,32,127.68,"2005-06-15 00:49:19","2005-08-22 19:54:31",5.0938
330,scott,shelley,scott.shelley@sakilacustomer.org,1,"587 benguela manor",illinois,91590,aurora,"united states",24,91.76,"2005-05-29 02:44:43","2005-08-19 02:40:11",4.5833
331,eric,robert,eric.robert@sakilacustomer.org,1,"430 kumbakonam drive","santa fé",28814,"santa fé",argentina,27,122.73,"2005-05-25 13:52:43","2005-08-23 03:30:51",5.0000
332,stephen,qualls,stephen.qualls@sakilacustomer.org,1,"1838 tabriz lane",dhaka,1195,dhaka,bangladesh,28,118.72,"2005-05-28 14:08:19","2005-08-22 16:37:36",5.8571
333,andrew,purdy,andrew.purdy@sakilacustomer.org,1,"431 székesfehérvár avenue",baki,57828,baku,azerbaijan,27,109.73,"2005-05-24 23:04:41","2005-08-22 19:59:42",4.8889
334,raymond,mcwhorter,raymond.mcwhorter@sakilacustomer.org,1,"503 sogamoso loop",sumqayit,49812,sumqayit,azerbaijan,29,134.71,"2005-05-25 00:22:55","2005-08-23 09:06:17",4.9310
335,gregory,mauldin,gregory.mauldin@sakilacustomer.org,1,"507 smolensk loop",sousse,22971,sousse,tunisia,22,77.78,"2005-06-21 09:20:31","2005-08-22 11:56:02",4.5909
336,joshua,mark,joshua.mark@sakilacustomer.org,1,"1920 weifang avenue","uttar pradesh",15643,rampur,india,29,118.71,"2005-06-15 21:12:13","2005-08-23 15:41:12",4.1034
337,jerry,jordon,jerry.jordon@sakilacustomer.org,1,"124 al-manama way",hiroshima,52368,onomichi,japan,28,142.72,"2005-05-27 08:26:30","2005-08-22 19:28:56",5.9286
338,dennis,gilman,dennis.gilman@sakilacustomer.org,1,"1443 mardan street","western cape",31483,paarl,"south africa",28,114.72,"2005-05-28 22:22:44","2005-08-22 15:26:29",4.8929
339,walter,perryman,walter.perryman@sakilacustomer.org,1,"1909 benguela lane",henan,19913,xinxiang,china,30,127.70,"2005-05-30 05:41:22","2005-08-21 23:24:52",5.2667
340,patrick,newsom,patrick.newsom@sakilacustomer.org,1,"68 ponce parkway",hanoi,85926,hanoi,vietnam,31,119.69,"2005-06-15 02:25:56","2005-08-22 22:25:17",4.6129
341,peter,menard,peter.menard@sakilacustomer.org,1,"1217 konotop avenue",gelderland,504,ede,netherlands,23,106.77,"2005-06-15 10:34:26","2005-08-23 18:43:31",5.7826
342,harold,martino,harold.martino@sakilacustomer.org,1,"1293 nam dinh way",roraima,71583,"boa vista",brazil,32,130.68,"2005-06-18 01:29:51","2005-08-23 17:09:31",4.4063
343,douglas,graf,douglas.graf@sakilacustomer.org,1,"785 vaduz street","baja california",36170,mexicali,mexico,25,114.75,"2005-05-25 17:22:10","2005-08-23 20:04:41",5.6400
344,henry,billingsley,henry.billingsley@sakilacustomer.org,1,"1516 escobar drive",tongatapu,46069,nuku´alofa,tonga,18,73.82,"2005-05-26 01:25:21","2005-08-22 16:55:26",5.3333
345,carl,artis,carl.artis@sakilacustomer.org,1,"1628 nagareyama lane",central,60079,"san lorenzo",paraguay,23,106.77,"2005-05-26 08:01:54","2005-08-23 04:28:25",4.0870
346,arthur,simpkins,arthur.simpkins@sakilacustomer.org,1,"1157 nyeri loop",adygea,56380,maikop,"russian federation",32,155.68,"2005-05-25 09:32:03","2005-08-23 15:15:19",5.0625
347,ryan,salisbury,ryan.salisbury@sakilacustomer.org,1,"1673 tangail drive",daugavpils,26857,daugavpils,latvia,30,142.70,"2005-06-16 14:11:52","2005-08-23 04:51:52",5.0667
348,roger,quintanilla,roger.quintanilla@sakilacustomer.org,1,"381 kabul way",taipei,87272,hsichuh,taiwan,36,146.64,"2005-05-26 00:47:47","2005-08-23 18:50:54",5.2222
349,joe,gilliland,joe.gilliland@sakilacustomer.org,1,"953 hodeida street","southern tagalog",18841,imus,philippines,28,135.72,"2005-05-30 07:43:04","2005-08-23 19:19:06",5.2143
350,juan,fraley,juan.fraley@sakilacustomer.org,1,"469 nakhon sawan street",tuvassia,58866,tšeboksary,"russian federation",23,73.77,"2005-05-25 02:53:02","2005-08-23 14:35:10",4.2174
351,jack,foust,jack.foust@sakilacustomer.org,1,"1378 beira loop",krasnojarsk,40792,zeleznogorsk,"russian federation",24,89.76,"2005-05-31 19:20:14","2005-08-23 13:01:43",5.0000
352,albert,crouse,albert.crouse@sakilacustomer.org,1,"1641 changhwa place",nord-ouest,37636,bamenda,cameroon,22,96.78,"2005-05-29 14:44:22","2005-08-22 02:25:53",4.6818
353,jonathan,scarborough,jonathan.scarborough@sakilacustomer.org,1,"1698 southport loop",hidalgo,49009,"pachuca de soto",mexico,18,72.82,"2005-05-31 14:24:18","2005-08-23 09:23:08",4.7222
354,justin,ngo,justin.ngo@sakilacustomer.org,1,"519 nyeri manor","são paulo",37650,"santo andré",brazil,34,121.66,"2005-05-25 23:34:22","2005-08-23 19:19:21",5.0000
355,terry,grissom,terry.grissom@sakilacustomer.org,1,"619 huánuco avenue",shimane,81508,matsue,japan,19,71.81,"2005-05-31 15:22:51","2005-08-23 03:52:36",4.5263
356,gerald,fultz,gerald.fultz@sakilacustomer.org,1,"45 aparecida de goiânia place","madhya pradesh",7431,satna,india,30,121.70,"2005-05-31 11:35:13","2005-08-23 12:47:16",4.9333
357,keith,rico,keith.rico@sakilacustomer.org,1,"482 kowloon and new kowloon manor",bratislava,97056,bratislava,slovakia,26,89.74,"2005-05-25 23:49:56","2005-08-23 16:22:20",4.8077
358,samuel,marlow,samuel.marlow@sakilacustomer.org,1,"604 bern place",jharkhand,5373,ranchi,india,21,80.79,"2005-05-30 02:10:32","2005-08-20 20:16:35",4.0952
359,willie,markham,willie.markham@sakilacustomer.org,1,"1623 kingstown drive","buenos aires",91299,"almirante brown",argentina,24,96.76,"2005-05-26 19:21:44","2005-08-23 01:01:01",5.2917
360,ralph,madrigal,ralph.madrigal@sakilacustomer.org,1,"1009 zanzibar lane",arecibo,64875,arecibo,"puerto rico",34,150.66,"2005-05-28 17:37:59","2005-08-22 19:56:41",5.1765
361,lawrence,lawton,lawrence.lawton@sakilacustomer.org,1,"114 jalib al-shuyukh manor",centre,60440,yaoundé,cameroon,29,96.71,"2005-05-27 07:42:29","2005-08-23 18:41:11",4.7931
362,nicholas,barfield,nicholas.barfield@sakilacustomer.org,1,"1163 london parkway",par,6066,belém,brazil,32,145.68,"2005-05-31 05:01:09","2005-08-22 06:17:12",5.1563
363,roy,whiting,roy.whiting@sakilacustomer.org,1,"1658 jastrzebie-zdrój loop",central,96584,nyeri,kenya,29,143.71,"2005-05-29 07:35:21","2005-08-22 20:44:55",5.1379
364,benjamin,varney,benjamin.varney@sakilacustomer.org,1,"817 laredo avenue",jalisco,77449,guadalajara,mexico,23,95.77,"2005-05-27 20:10:36","2005-08-22 17:48:10",3.9130
365,bruce,schwarz,bruce.schwarz@sakilacustomer.org,1,"1565 tangail manor",okinawa,45750,okinawa,japan,23,103.77,"2005-05-25 19:37:47","2005-08-21 12:51:49",4.8261
366,brandon,huey,brandon.huey@sakilacustomer.org,1,"1912 emeishan drive",balikesir,33050,balikesir,turkey,36,147.64,"2005-05-30 10:50:22","2005-08-23 03:03:40",5.5833
367,adam,gooch,adam.gooch@sakilacustomer.org,1,"230 urawa drive","andhra pradesh",2738,adoni,india,22,101.78,"2005-05-30 14:49:34","2005-08-21 13:41:14",5.2727
368,harry,arce,harry.arce@sakilacustomer.org,0,"1922 miraj way",esfahan,13203,najafabad,iran,35,157.65,"2005-05-25 09:21:29","2005-08-23 00:31:09",4.8571
369,fred,wheat,fred.wheat@sakilacustomer.org,1,"433 florencia street",chihuahua,91330,juárez,mexico,24,87.76,"2005-05-25 04:05:17","2005-08-21 20:28:26",3.9167
370,wayne,truong,wayne.truong@sakilacustomer.org,1,"1049 matamoros parkway",karnataka,69640,gulbarga,india,19,70.81,"2005-06-15 01:05:32","2005-08-23 20:13:31",5.1579
371,billy,poulin,billy.poulin@sakilacustomer.org,1,"1061 ede avenue","southern tagalog",57810,cabuyao,philippines,35,149.65,"2005-05-25 03:36:50","2005-08-23 15:09:17",5.0286
372,steve,mackenzie,steve.mackenzie@sakilacustomer.org,1,"154 oshawa manor","east java",72771,probolinggo,indonesia,34,158.66,"2005-05-28 15:49:14","2005-08-23 05:08:58",4.9412
373,louis,leone,louis.leone@sakilacustomer.org,1,"1191 tandil drive","southern tagalog",6362,tanauan,philippines,34,160.66,"2005-05-26 15:27:05","2005-08-22 10:50:13",5.8235
374,jeremy,hurtado,jeremy.hurtado@sakilacustomer.org,1,"1133 rizhao avenue",pernambuco,2800,"vitória de santo antão",brazil,27,100.73,"2005-05-28 03:32:22","2005-08-22 21:45:57",4.0000
375,aaron,selby,aaron.selby@sakilacustomer.org,1,"1519 santiago de los caballeros loop","east kasai",22025,mwene-ditu,"congo, the democratic republic of the",24,110.76,"2005-05-26 21:48:13","2005-08-23 02:46:13",5.0417
376,randy,gaither,randy.gaither@sakilacustomer.org,1,"1618 olomouc manor",kurgan,26385,kurgan,"russian federation",28,110.72,"2005-05-28 08:23:16","2005-08-22 22:30:50",4.6786
377,howard,fortner,howard.fortner@sakilacustomer.org,1,"220 hidalgo drive",kermanshah,45298,kermanshah,iran,26,93.74,"2005-06-19 03:07:32","2005-08-23 20:44:10",5.0000
378,eugene,culpepper,eugene.culpepper@sakilacustomer.org,1,"686 donostia-san sebastián lane",guangdong,97390,shenzhen,china,19,71.81,"2005-05-27 04:40:33","2005-08-22 06:52:49",3.8947
379,carlos,coughlin,carlos.coughlin@sakilacustomer.org,1,"97 mogiljov lane",gujarat,89294,bhavnagar,india,23,106.77,"2005-05-26 08:14:01","2005-08-23 18:26:51",4.8261
380,russell,brinson,russell.brinson@sakilacustomer.org,1,"1642 charlotte amalie drive",slaskie,75442,tychy,poland,36,136.64,"2005-05-30 01:18:15","2005-08-23 12:33:00",5.2500
381,bobby,boudreau,bobby.boudreau@sakilacustomer.org,1,"1368 maracaíbo boulevard",,32716,"south hill",anguilla,35,106.65,"2005-05-26 03:09:30","2005-08-23 12:29:24",4.4000
382,victor,barkley,victor.barkley@sakilacustomer.org,1,"401 sucre boulevard","new hampshire",25007,manchester,"united states",24,91.76,"2005-05-27 06:32:30","2005-08-23 18:44:21",4.1667
383,martin,bales,martin.bales@sakilacustomer.org,1,"368 huánuco boulevard",namibe,17165,namibe,angola,27,103.73,"2005-05-25 09:19:16","2005-08-23 16:44:25",4.9259
384,ernest,stepp,ernest.stepp@sakilacustomer.org,1,"500 lincoln parkway",ji´angsu,95509,huai´an,china,25,89.75,"2005-05-25 17:30:42","2005-08-22 20:20:04",4.8800
385,phillip,holm,phillip.holm@sakilacustomer.org,1,"102 chapra drive",ibaragi,14073,tama,japan,26,101.74,"2005-05-30 11:27:06","2005-08-23 02:06:01",4.6538
386,todd,tan,todd.tan@sakilacustomer.org,1,"1793 meixian place",hmelnytskyi,33535,kamjanets-podilskyi,ukraine,29,117.71,"2005-05-28 11:48:55","2005-08-23 19:06:04",5.2759
387,jesse,schilling,jesse.schilling@sakilacustomer.org,1,"514 ife way",shaba,69973,lubumbashi,"congo, the democratic republic of the",26,101.74,"2005-05-26 21:13:46","2005-08-22 07:16:36",4.9231
388,craig,morrell,craig.morrell@sakilacustomer.org,1,"717 changzhou lane","southern tagalog",21615,cavite,philippines,29,123.71,"2005-05-25 01:59:46","2005-08-23 08:51:21",5.4138
389,alan,kahn,alan.kahn@sakilacustomer.org,1,"753 ilorin avenue",sichuan,3656,emeishan,china,26,124.74,"2005-05-31 00:16:57","2005-08-23 21:11:33",5.5000
390,shawn,heaton,shawn.heaton@sakilacustomer.org,1,"1337 mit ghamr avenue","nakhon sawan",29810,"nakhon sawan",thailand,33,152.67,"2005-05-26 14:43:48","2005-08-22 22:21:35",4.9394
391,clarence,gamez,clarence.gamez@sakilacustomer.org,1,"767 pyongyang drive",osaka,83536,izumisano,japan,30,104.70,"2005-05-25 11:00:07","2005-08-21 09:55:47",4.6000
392,sean,douglass,sean.douglass@sakilacustomer.org,1,"614 pak kret street","addis abeba",27796,"addis abeba",ethiopia,23,91.77,"2005-06-16 00:38:07","2005-08-21 11:51:10",5.5217
393,philip,causey,philip.causey@sakilacustomer.org,1,"954 lapu-lapu way",moskova,8816,korolev,"russian federation",31,121.69,"2005-05-28 14:05:57","2005-08-23 22:50:12",5.7097
394,chris,brothers,chris.brothers@sakilacustomer.org,1,"331 bydgoszcz parkway",asturia,966,gijón,spain,21,79.79,"2005-05-26 08:44:08","2005-08-21 17:56:06",4.4286
395,johnny,turpin,johnny.turpin@sakilacustomer.org,1,"1152 citrus heights manor",al-qadarif,5239,al-qadarif,sudan,19,57.81,"2005-06-15 07:30:22","2005-08-23 19:54:24",3.6842
396,earl,shanks,earl.shanks@sakilacustomer.org,1,"168 cianjur manor",saitama,73824,iwatsuki,japan,27,111.73,"2005-05-28 18:45:47","2005-08-22 16:15:33",5.7778
397,jimmy,schrader,jimmy.schrader@sakilacustomer.org,1,"616 hagonoy avenue",krasnojarsk,46043,atšinsk,"russian federation",29,105.71,"2005-05-31 00:47:56","2005-08-22 11:17:37",4.4483
398,antonio,meek,antonio.meek@sakilacustomer.org,1,"1190 0 place","rio grande do sul",10417,bagé,brazil,16,78.84,"2005-05-27 23:51:12","2005-08-22 15:56:42",6.0625
399,danny,isom,danny.isom@sakilacustomer.org,1,"734 béchar place",punjab,30586,okara,pakistan,21,91.79,"2005-05-25 00:02:21","2005-08-23 01:25:30",5.3333
400,bryan,hardison,bryan.hardison@sakilacustomer.org,1,"530 lausanne lane",texas,11067,dallas,"united states",28,124.72,"2005-05-25 16:12:52","2005-08-23 20:23:08",5.2500
401,tony,carranza,tony.carranza@sakilacustomer.org,1,"454 patiala lane",fukushima,13496,koriyama,japan,21,73.79,"2005-05-26 02:50:31","2005-08-23 18:23:11",3.7619
402,luis,yanez,luis.yanez@sakilacustomer.org,1,"1346 mysore drive",bretagne,61507,brest,france,20,79.80,"2005-05-29 17:35:50","2005-08-23 00:11:52",5.0500
403,mike,way,mike.way@sakilacustomer.org,1,"990 etawah loop","tamil nadu",79940,valparai,india,35,166.65,"2005-05-27 18:12:13","2005-08-22 23:27:43",4.6571
404,stanley,scroggins,stanley.scroggins@sakilacustomer.org,1,"1266 laredo parkway",saitama,7664,omiya,japan,30,139.70,"2005-05-31 10:56:32","2005-08-22 19:28:02",5.5667
405,leonard,schofield,leonard.schofield@sakilacustomer.org,1,"88 nagaon manor","buenos aires",86868,tandil,argentina,31,108.69,"2005-05-25 19:41:29","2005-08-23 18:31:40",5.4516
406,nathan,runyon,nathan.runyon@sakilacustomer.org,0,"264 bhimavaram manor","st thomas",54749,"charlotte amalie","virgin islands, u.s.",32,122.68,"2005-05-30 02:00:28","2005-08-21 17:45:52",4.4688
407,dale,ratcliff,dale.ratcliff@sakilacustomer.org,1,"1639 saarbrücken drive","north west",9827,rustenburg,"south africa",27,112.73,"2005-05-28 15:52:26","2005-08-22 20:44:35",4.9630
408,manuel,murrell,manuel.murrell@sakilacustomer.org,1,"692 amroha drive",northern,35575,jaffna,"sri lanka",30,116.70,"2005-05-24 23:03:39","2005-08-23 13:06:19",4.6667
409,rodney,moeller,rodney.moeller@sakilacustomer.org,1,"1936 lapu-lapu parkway","bauchi & gombe",7122,"deba habe",nigeria,23,104.77,"2005-05-26 22:41:07","2005-08-21 20:49:21",5.7391
410,curtis,irby,curtis.irby@sakilacustomer.org,1,"432 garden grove street",ontario,65630,"richmond hill",canada,37,164.63,"2005-06-15 22:57:34","2005-08-23 03:19:34",5.3243
411,norman,currier,norman.currier@sakilacustomer.org,1,"1445 carmen parkway","west java",70809,cianjur,indonesia,25,75.75,"2005-05-29 00:27:10","2005-08-23 18:43:11",4.3600
412,allen,butterfield,allen.butterfield@sakilacustomer.org,1,"791 salinas street",punjab,40509,hoshiarpur,india,20,84.80,"2005-05-26 06:14:06","2005-08-23 13:41:05",5.2500
413,marvin,yee,marvin.yee@sakilacustomer.org,1,"126 acuña parkway","west bengali",58888,"berhampore (baharampur)",india,21,75.79,"2005-05-25 05:09:04","2005-08-23 09:23:45",3.7619
414,vincent,ralston,vincent.ralston@sakilacustomer.org,1,"397 sunnyvale avenue",guanajuato,55566,allende,mexico,25,105.75,"2005-05-25 13:05:34","2005-08-23 01:59:14",4.7200
415,glenn,pullen,glenn.pullen@sakilacustomer.org,1,"992 klerksdorp loop",utrecht,33711,amersfoort,netherlands,23,93.77,"2005-05-28 21:38:39","2005-08-23 19:27:04",4.4783
416,jeffery,pinson,jeffery.pinson@sakilacustomer.org,1,"966 arecibo loop",sind,94018,dadu,pakistan,31,121.69,"2005-05-26 14:43:14","2005-08-23 12:55:51",4.8387
417,travis,estep,travis.estep@sakilacustomer.org,1,"289 santo andré manor",al-sharqiya,72410,al-qatif,"saudi arabia",24,107.76,"2005-05-26 16:16:21","2005-08-23 14:07:56",5.0417
418,jeff,east,jeff.east@sakilacustomer.org,1,"437 chungho drive","puerto plata",59489,"san felipe de puerto plata","dominican republic",30,107.70,"2005-06-19 20:32:19","2005-08-23 19:21:22",4.5667
419,chad,carbone,chad.carbone@sakilacustomer.org,1,"1948 bayugan parkway",bihar,60622,katihar,india,25,89.75,"2005-05-25 09:18:52","2005-08-23 13:33:46",4.7200
420,jacob,lance,jacob.lance@sakilacustomer.org,1,"1866 al-qatif avenue",california,89420,"el monte","united states",21,79.79,"2005-05-29 09:13:08","2005-08-23 06:21:20",4.1429
421,lee,hawks,lee.hawks@sakilacustomer.org,1,"1661 abha drive","tamil nadu",14400,pudukkottai,india,26,118.74,"2005-05-28 02:31:19","2005-08-22 04:04:31",5.4231
422,melvin,ellington,melvin.ellington@sakilacustomer.org,1,"1557 cape coral parkway",hubei,46875,laohekou,china,25,94.75,"2005-05-27 12:44:03","2005-08-22 20:07:03",5.6800
423,alfred,casillas,alfred.casillas@sakilacustomer.org,1,"1727 matamoros place",sawhaj,78813,sawhaj,egypt,26,120.74,"2005-06-15 22:08:06","2005-08-23 12:46:38",5.6154
424,kyle,spurlock,kyle.spurlock@sakilacustomer.org,1,"1269 botosani manor",guangdong,47394,shanwei,china,29,109.71,"2005-05-27 13:28:52","2005-08-23 18:46:44",4.4138
425,francis,sikes,francis.sikes@sakilacustomer.org,1,"355 vitória de santo antão way",oaxaca,81758,"san juan bautista tuxtepec",mexico,26,104.74,"2005-05-31 13:51:48","2005-08-23 22:12:44",5.0769
426,bradley,motley,bradley.motley@sakilacustomer.org,1,"1596 acuña parkway",jharkhand,70425,"purnea (purnia)",india,27,126.73,"2005-05-28 14:37:07","2005-08-22 01:32:14",5.2963
427,jesus,mccartney,jesus.mccartney@sakilacustomer.org,1,"259 ipoh drive","são paulo",64964,guarujá,brazil,24,114.76,"2005-05-25 12:17:46","2005-08-22 20:35:30",6.2917
428,herbert,kruger,herbert.kruger@sakilacustomer.org,1,"1823 hoshiarpur lane",komi,33191,syktyvkar,"russian federation",20,78.80,"2005-05-28 17:40:35","2005-08-17 00:40:03",5.0000
429,frederick,isbell,frederick.isbell@sakilacustomer.org,1,"1404 taguig drive",okayama,87212,tsuyama,japan,21,105.79,"2005-05-26 00:28:39","2005-08-21 14:04:39",4.9524
430,ray,houle,ray.houle@sakilacustomer.org,1,"740 udaipur lane","nizni novgorod",33505,dzerzinsk,"russian federation",22,79.78,"2005-05-25 04:01:32","2005-08-22 09:11:48",5.0909
431,joel,francisco,joel.francisco@sakilacustomer.org,1,"287 cuautla boulevard",chuquisaca,72736,sucre,bolivia,22,92.78,"2005-05-31 17:27:45","2005-08-23 19:35:42",4.9091
432,edwin,burk,edwin.burk@sakilacustomer.org,1,"1766 almirante brown street",kwazulu-natal,63104,newcastle,"south africa",23,116.77,"2005-05-27 01:10:11","2005-08-23 10:56:15",5.6522
433,don,bone,don.bone@sakilacustomer.org,1,"596 huixquilucan place",nampula,65892,naçala-porto,mozambique,25,133.75,"2005-05-26 00:07:11","2005-08-23 02:40:04",5.1600
434,eddie,tomlin,eddie.tomlin@sakilacustomer.org,1,"1351 aparecida de goiânia parkway","northern mindanao",41775,ozamis,philippines,27,128.73,"2005-05-28 02:40:50","2005-08-22 22:37:34",5.3704
435,ricky,shelby,ricky.shelby@sakilacustomer.org,1,"722 bradford lane",shandong,90920,junan,china,25,91.75,"2005-05-29 10:29:47","2005-08-22 13:19:25",4.3600
